name,link,paperlink
Mahabharata Unravelled: Lesser-Known Facets of a Well-Known History,https://www.amazon.in/Bloomsbury-Mahabharata-Unravelled-Lesser-Known-Well-Known/dp/9354351271/ref=zg_bs_4149493031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Bloomsbury-Mahabharata-Unravelled-Lesser-Known-Well-Known/dp/9354351271/ref=zg_bs_4149493031_sccl_18/000-0000000-0000000?psc=1
The Great Gatsby,https://www.amazon.in/Great-Gatsby-F-Scott-Fitzgerald/dp/8172344562/ref=zg_bs_4149493031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Great-Gatsby-F-Scott-Fitzgerald/dp/8172344562/ref=zg_bs_4149493031_sccl_19/000-0000000-0000000?psc=1
When Breath Becomes Air,https://www.amazon.in/When-Breath-Becomes-Paul-Kalanithi/dp/1847923674/ref=zg_bs_4149493031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/When-Breath-Becomes-Paul-Kalanithi/dp/1847923674/ref=zg_bs_4149493031_sccl_20/000-0000000-0000000?psc=1
Man's Search For Meaning: The classic tribute to hope from the Holocaust,https://www.amazon.in/Mans-Search-Meaning-classic-Holocaust-ebook/dp/B00EKOC0HI/ref=zg_bs_4149493031_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Search-Meaning-International-Viktor-Frankl/dp/0807092150/ref=tmm_mmp_swatch_0?_encoding=UTF8&qid=&sr=
From the Heart of Nature: The Amazing St: The Amazing Story Behind the Creation of a Private Forest Sanctuary in India,https://www.amazon.in/Heart-Nature-Pamela-Gale-Malhotra/dp/0143442163/ref=zg_bs_4149493031_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Heart-Nature-Pamela-Gale-Malhotra/dp/0143442163/ref=zg_bs_4149493031_sccl_22/000-0000000-0000000?psc=1
A HISTORY OF ANCIENT AND EARLY MEDIEVAL INDIA,https://www.amazon.in/History-Ancient-Early-Medieval-India/dp/8131716775/ref=zg_bs_4149493031_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/History-Ancient-Early-Medieval-India/dp/8131716775/ref=zg_bs_4149493031_sccl_23/000-0000000-0000000?psc=1
48 Laws of Power,https://www.amazon.in/48-Laws-of-Power/dp/B01N2W6E4F/ref=zg_bs_4149493031_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/48-Laws-of-Power/dp/B01N2W6E4F/ref=zg_bs_4149493031_sccl_24/000-0000000-0000000?psc=1
Autobiography of a Yogi (Complete Edition),https://www.amazon.in/Autobiography-Yogi-Complete-Paramahansa-Yogananda-ebook/dp/B01E0DMGOK/ref=zg_bs_4149493031_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Autobiography-Yogi-Complete-Free-CD/dp/818953551X/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
MY LIFE IN FULL,https://www.amazon.in/My-Life-Full-special-Epilogue/dp/9389253810/ref=zg_bs_4149493031_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/My-Life-Full-special-Epilogue/dp/9389253810/ref=zg_bs_4149493031_sccl_26/000-0000000-0000000?psc=1
Will: The Sunday Times Bestselling Autobiography,https://www.amazon.in/Will-EXPORT-Smith/dp/1529124166/ref=zg_bs_4149493031_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Will-EXPORT-Smith/dp/1529124166/ref=zg_bs_4149493031_sccl_27/000-0000000-0000000?psc=1
India's Struggle for Independence: 1857-1947,https://www.amazon.in/Indias-Struggle-Independence-Bipan-Chandra/dp/0140107819/ref=zg_bs_4149493031_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Indias-Struggle-Independence-Bipan-Chandra/dp/0140107819/ref=zg_bs_4149493031_sccl_28/000-0000000-0000000?psc=1
Homo Deus: A Brief History of Tomorrow,https://www.amazon.in/Homo-Deus-Brief-History-Tomorrow/dp/1784703931/ref=zg_bs_4149493031_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/Homo-Deus-Brief-History-Tomorrow/dp/1784703931/ref=zg_bs_4149493031_sccl_29/000-0000000-0000000?psc=1
Leaders Eat Last (With a New Chapter): Why Some Teams Pull Together and Others Don't,https://www.amazon.in/Leaders-Eat-Last-New-Chapter/dp/0670923176/ref=zg_bs_4149493031_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Leaders-Eat-Last-New-Chapter/dp/0670923176/ref=zg_bs_4149493031_sccl_30/000-0000000-0000000?psc=1
Ambedkar: A Life,https://www.amazon.in/Ambedkar-Life-Shashi-Tharoor/dp/9391047505/ref=zg_bs_4149493031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Ambedkar-Life-Shashi-Tharoor/dp/9391047505/ref=zg_bs_4149493031_sccl_1/000-0000000-0000000?psc=1
Start with Why: How Great Leaders Inspire Everyone To Take Action,https://www.amazon.in/Start-Why-Leaders-Inspire-Everyone/dp/B09J5HCBKT/ref=zg_bs_4149493031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Start-Why-Leaders-Inspire-Everyone/dp/B09J5HCBKT/ref=zg_bs_4149493031_sccl_2/000-0000000-0000000?psc=1
Sapiens Manav Jati ka Sankshipt Itihas,https://www.amazon.in/Sapiens-Manav-Jati-Sankshipt-Itihas/dp/9388241177/ref=zg_bs_4149493031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Sapiens-Manav-Jati-Sankshipt-Itihas/dp/9388241177/ref=zg_bs_4149493031_sccl_3/000-0000000-0000000?psc=1
Elon Musk: How the Billionaire CEO of SpaceX and Tesla is Shaping our Future,https://www.amazon.in/Elon-Musk-Billionaire-SpaceX-Shaping/dp/0753555646/ref=zg_bs_4149493031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Elon-Musk-Billionaire-SpaceX-Shaping/dp/0753555646/ref=zg_bs_4149493031_sccl_4/000-0000000-0000000?psc=1
The Autobiography of Benjamin Franklin,https://www.amazon.in/Autobiography-Benjamin-Franklin/dp/8175993286/ref=zg_bs_4149493031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Autobiography-Benjamin-Franklin/dp/8175993286/ref=zg_bs_4149493031_sccl_5/000-0000000-0000000?psc=1
The Book of Life by J. Krishnamurti: Book on Spirituality for Life Inspiration by Krishnamurti| Healing Book discussing the p,https://www.amazon.in/Book-Life-J-Krishnamurti/dp/0141004967/ref=zg_bs_4149493031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Book-Life-J-Krishnamurti/dp/0141004967/ref=zg_bs_4149493031_sccl_6/000-0000000-0000000?psc=1
One Up On Wall Street: How To Use What You Already Know To Make Money In,https://www.amazon.in/One-Up-Wall-Street-Already-ebook/dp/B006YDFYW6/ref=zg_bs_4149493031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/One-Up-Wall-Street-2000-04-03/dp/B001PO66LC/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Build (Lead Title): An Unorthodox Guide to Making Things Worth Making - The New York Times bestseller,https://www.amazon.in/Build-Lead-Title-Unorthodox-Making/dp/1787634116/ref=zg_bs_4149493031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Build-Lead-Title-Unorthodox-Making/dp/1787634116/ref=zg_bs_4149493031_sccl_8/000-0000000-0000000?psc=1
Autobiography of a Yogi,https://www.amazon.in/Autobiography-of-a-Yogi/dp/B079P54C5J/ref=zg_bs_4149493031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Autobiography-of-a-Yogi/dp/B079P54C5J/ref=zg_bs_4149493031_sccl_9/000-0000000-0000000?psc=1
"Wanderers, Kings, Merchants: The Story of India through Its Languages",https://www.amazon.in/Wanderers-Kings-Merchants-through-Languages/dp/0670093688/ref=zg_bs_4149493031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Wanderers-Kings-Merchants-through-Languages/dp/0670093688/ref=zg_bs_4149493031_sccl_10/000-0000000-0000000?psc=1
The Art of War - Deluxe Edition,https://www.amazon.in/Art-War-Deluxe-Sun-Tzu/dp/9388369696/ref=zg_bs_4149493031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Art-War-Deluxe-Sun-Tzu/dp/9388369696/ref=zg_bs_4149493031_sccl_11/000-0000000-0000000?psc=1
The Happiest Man on Earth,https://www.amazon.in/Happiest-Man-Earth-Beautiful-Auschwitz/dp/1529066360/ref=zg_bs_4149493031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Happiest-Man-Earth-Beautiful-Auschwitz/dp/1529066360/ref=zg_bs_4149493031_sccl_12/000-0000000-0000000?psc=1
RICH DAD POOR DAD,https://www.amazon.in/RICH-DAD-POOR-ROBERT-KIYOSAKI/dp/B09THC4RDY/ref=zg_bs_4149493031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/RICH-DAD-POOR-ROBERT-KIYOSAKI/dp/B09THC4RDY/ref=zg_bs_4149493031_sccl_13/000-0000000-0000000?psc=1
Autobiography of a Yogi (Tamil),https://www.amazon.in/Autobiography-Yogi-Tamil-Paramahansa-Yogananda/dp/8190256270/ref=zg_bs_4149493031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/Autobiography-Yogi-Tamil-Paramahansa-Yogananda/dp/8190256270/ref=zg_bs_4149493031_sccl_14/000-0000000-0000000?psc=1
The Prince,https://www.amazon.in/Prince-Niccol%C3%B2-Machiavelli/dp/8175993073/ref=zg_bs_4149493031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/Prince-Niccol%C3%B2-Machiavelli/dp/8175993073/ref=zg_bs_4149493031_sccl_15/000-0000000-0000000?psc=1
The Art of War (Hardcover Library Edition),https://www.amazon.in/Art-War-Sun-Tzu/dp/9387669327/ref=zg_bs_4149493031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Art-War-Sun-Tzu/dp/9387669327/ref=zg_bs_4149493031_sccl_16/000-0000000-0000000?psc=1
STEVE JOBS (PB): THE EXCLUSIVE BIOGRAPHY,https://www.amazon.in/Steve-Jobs-Walter-Isaacson/dp/034914043X/ref=zg_bs_4149493031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Steve-Jobs-Walter-Isaacson/dp/034914043X/ref=zg_bs_4149493031_sccl_17/000-0000000-0000000?psc=1
Chip War: The Fight for the World's Most Critical Technology,https://www.amazon.in/Chip-War-Worlds-Critical-Technology-ebook/dp/B09RX4RK6T/ref=zg_bs_4149493031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Chip-War-Dominate-Critical-Technology/dp/1398504106/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
"I'll Overcome, Someday",https://www.amazon.in/Overcome-Someday-Arun-Kumar-Misra/dp/9357046321/ref=zg_bs_4149493031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Overcome-Someday-Arun-Kumar-Misra/dp/9357046321/ref=zg_bs_4149493031_sccl_19/000-0000000-0000000?psc=1
Autobiography Of A Yogi (Complete Edition),https://www.amazon.in/Autobiography-Yogi-Complete-Paramahansa-Yogananda/dp/8190256203/ref=zg_bs_4149493031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Autobiography-Yogi-Complete-Paramahansa-Yogananda/dp/8190256203/ref=zg_bs_4149493031_sccl_20/000-0000000-0000000?psc=1
"You Only Live Once: The BRAND NEW laugh-out-loud, feel-good romantic comedy from Maxine Morrey",https://www.amazon.in/You-Only-Live-Once-laugh-out-loud-ebook/dp/B09V4R7JYN/ref=zg_bs_1318143031_sccl_1/000-0000000-0000000?psc=1,https://www.amazon.in/Only-Live-Once-Maxine-Morrey/dp/1801626200/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
101 Panchatantra Stories for Children: Colourful Illustrated Story book,https://www.amazon.in/101-Panchatantra-Stories-Children-Illustrated/dp/935376517X/ref=zg_bs_1318143031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/101-Panchatantra-Stories-Children-Illustrated/dp/935376517X/ref=zg_bs_1318143031_sccl_2/000-0000000-0000000?psc=1
TINKLE DOUBLE DIGEST 8,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B075QFXP8P/ref=zg_bs_1318143031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-NO/dp/9388243706/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
A MAN CALLED OVE (B FORMAT),https://www.amazon.in/Man-Called-Ove-life-affirming-bestseller/dp/1444775812/ref=zg_bs_1318143031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Man-Called-Ove-life-affirming-bestseller/dp/1444775812/ref=zg_bs_1318143031_sccl_4/000-0000000-0000000?psc=1
TINKLE DIGEST 1,https://www.amazon.in/TINKLE-DIGEST-1-ANANT-PAI-ebook/dp/B0758FSVW5/ref=zg_bs_1318143031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Tinkle-Digest-No-Anant-Pai/dp/8184828071/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
101 Witty Stories of Akbar and Birbal - Collection of Humorous Stories For Kids,https://www.amazon.in/101-Witty-Stories-Akbar-Birbal/dp/9390391709/ref=zg_bs_1318143031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/101-Witty-Stories-Akbar-Birbal/dp/9390391709/ref=zg_bs_1318143031_sccl_6/000-0000000-0000000?psc=1
Tinkle Magazine 613,https://www.amazon.in/Tinkle-Magazine-613-Rajani-Thindiath-ebook/dp/B07CN1RL6J/ref=zg_bs_1318143031_sccl_7/000-0000000-0000000?psc=1,
Saraswati,https://www.amazon.in/Saraswati-SANJANA-KAPUR-ebook/dp/B06XXWYQFK/ref=zg_bs_1318143031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Saraswati-Chitra-Katha-Sanjana-Kapur/dp/9350851202/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
The Illustrated Stories of Akbar and Birbal: Classic Tales From India,https://www.amazon.in/Illustrated-Stories-Akbar-Birbal-Classic/dp/9389567831/ref=zg_bs_1318143031_sccl_9/000-0000000-0000000?psc=1,https://www.amazon.in/Illustrated-Stories-Akbar-Birbal-Classic/dp/9389567831/ref=zg_bs_1318143031_sccl_9/000-0000000-0000000?psc=1
TINKLE DOUBLE DIGEST 5,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758FRLRZ/ref=zg_bs_1318143031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Tinkle-Double-Digest-No-5/dp/8184828586/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Anxious People,https://www.amazon.in/Anxious-People-bestseller-author-Called/dp/140593025X/ref=zg_bs_1318143031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Anxious-People-bestseller-author-Called/dp/140593025X/ref=zg_bs_1318143031_sccl_11/000-0000000-0000000?psc=1
Anxious People,https://www.amazon.in/Anxious-People/dp/B087N3241L/ref=zg_bs_1318143031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Anxious-People/dp/B087N3241L/ref=zg_bs_1318143031_sccl_12/000-0000000-0000000?psc=1
Tales of Durga,https://www.amazon.in/Tales-Durga-SUBBA-RAO-ebook/dp/B06Y681DSN/ref=zg_bs_1318143031_sccl_13/000-0000000-0000000?psc=1,https://www.amazon.in/Tales-Durga-Amar-Chitra-Katha/dp/8189999354/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Cinema Speculation,https://www.amazon.in/QT-Non-fiction-Quentin-Tarantino/dp/1474624227/ref=zg_bs_1318143031_sccl_14/000-0000000-0000000?psc=1,https://www.amazon.in/QT-Non-fiction-Quentin-Tarantino/dp/1474624227/ref=zg_bs_1318143031_sccl_14/000-0000000-0000000?psc=1
WHAT IF? (REISSUE),https://www.amazon.in/What-If-Randall-Munroe/dp/1848549563/ref=zg_bs_1318143031_sccl_15/000-0000000-0000000?psc=1,https://www.amazon.in/What-If-Randall-Munroe/dp/1848549563/ref=zg_bs_1318143031_sccl_15/000-0000000-0000000?psc=1
Cleopatra and Frankenstein,https://www.amazon.in/Cleopatra-Frankenstein-Coco-Mellors/dp/0008608512/ref=zg_bs_1318143031_sccl_16/000-0000000-0000000?psc=1,https://www.amazon.in/Cleopatra-Frankenstein-Coco-Mellors/dp/0008608512/ref=zg_bs_1318143031_sccl_16/000-0000000-0000000?psc=1
Kubera,https://www.amazon.in/Kubera-NIMMY-CHACKO-ebook/dp/B06Y66HMY5/ref=zg_bs_1318143031_sccl_17/000-0000000-0000000?psc=1,https://www.amazon.in/Kubera-Chitra-Katha-Nimmy-Chacko/dp/9350850729/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Complete Book of Chess Strategy: Grandmaster Techniques from A to Z,https://www.amazon.in/Complete-Book-Chess-Strategy-Grandmaster/dp/1890085014/ref=zg_bs_1318143031_sccl_18/000-0000000-0000000?psc=1,https://www.amazon.in/Complete-Book-Chess-Strategy-Grandmaster/dp/1890085014/ref=zg_bs_1318143031_sccl_18/000-0000000-0000000?psc=1
"The Hitchhiker's Guide to the Galaxy: 42nd Anniversary Edition (The Hitchhiker's Guide to the Galaxy, 1)",https://www.amazon.in/Hitchhikers-Guide-Galaxy-42nd-Anniversary/dp/1529034523/ref=zg_bs_1318143031_sccl_19/000-0000000-0000000?psc=1,https://www.amazon.in/Hitchhikers-Guide-Galaxy-42nd-Anniversary/dp/1529034523/ref=zg_bs_1318143031_sccl_19/000-0000000-0000000?psc=1
Samvarnana and tapati,https://www.amazon.in/Samvarnana-tapati-GAYATRI-MADAN-DUTT-ebook/dp/B0722Z86DM/ref=zg_bs_1318143031_sccl_20/000-0000000-0000000?psc=1,https://www.amazon.in/Tapati-Chitra-Katha-Gayatri-Madan/dp/8189999907/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
A Christmas Carol,https://www.amazon.in/Christmas-Carol-Charles-Dickens/dp/8175993278/ref=zg_bs_1318143031_sccl_21/000-0000000-0000000?psc=1,https://www.amazon.in/Christmas-Carol-Charles-Dickens/dp/8175993278/ref=zg_bs_1318143031_sccl_21/000-0000000-0000000?psc=1
Tinkle Digest 17,https://www.amazon.in/Tinkle-Digest-17-ANANT-PAI-ebook/dp/B0783BHYMG/ref=zg_bs_1318143031_sccl_22/000-0000000-0000000?psc=1,https://www.amazon.in/Tinkle-Digest-No-Anant-Pai/dp/8184827792/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Maun Muskaan Ki Maar,https://www.amazon.in/Maun-Muskaan-Maar-Ashutosh-Rana/dp/9352669827/ref=zg_bs_1318143031_sccl_23/000-0000000-0000000?psc=1,https://www.amazon.in/Maun-Muskaan-Maar-Ashutosh-Rana/dp/9352669827/ref=zg_bs_1318143031_sccl_23/000-0000000-0000000?psc=1
THE CONCISE 48 LAWS OF POWER,https://www.amazon.in/Concise-Power-Robert-Greene-Collection/dp/1861974043/ref=zg_bs_1318143031_sccl_24/000-0000000-0000000?psc=1,https://www.amazon.in/Concise-Power-Robert-Greene-Collection/dp/1861974043/ref=zg_bs_1318143031_sccl_24/000-0000000-0000000?psc=1
Wordsearch Challenge book 1: 200 themed wordsearch puzzles (Collins Wordsearches),https://www.amazon.in/Wordsearch-Challenge-book-wordsearch-puzzles/dp/0008279659/ref=zg_bs_1318143031_sccl_25/000-0000000-0000000?psc=1,https://www.amazon.in/Wordsearch-Challenge-book-wordsearch-puzzles/dp/0008279659/ref=zg_bs_1318143031_sccl_25/000-0000000-0000000?psc=1
Scoredom (C.O.N.DOMS S.),https://www.amazon.in/Scoredom-C-N-DOMS-Simon-Skelton/dp/1853048771/ref=zg_bs_1318143031_sccl_26/000-0000000-0000000?psc=1,https://www.amazon.in/Scoredom-C-N-DOMS-Simon-Skelton/dp/1853048771/ref=zg_bs_1318143031_sccl_26/000-0000000-0000000?psc=1
Dashavatar,https://www.amazon.in/Dashavatar-KAMALA-CHANDRAKANT-ebook/dp/B06Y697TL7/ref=zg_bs_1318143031_sccl_27/000-0000000-0000000?psc=1,https://www.amazon.in/Dasha-Avatar-10002-Kamala-Chandrakant/dp/8184820321/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Pareekshit,https://www.amazon.in/Pareekshit-B-R-BHAGWAT-ebook/dp/B06Y68YRQH/ref=zg_bs_1318143031_sccl_28/000-0000000-0000000?psc=1,https://www.amazon.in/Pareekshit-Amar-Chitra-Katha-Bhagwat/dp/8184823428/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
What If?2: Additional Serious Scientific Answers to Absurd Hypothetical Questions,https://www.amazon.in/What-Additional-Scientific-Hypothetical-Questions/dp/1473680638/ref=zg_bs_1318143031_sccl_29/000-0000000-0000000?psc=1,https://www.amazon.in/What-Additional-Scientific-Hypothetical-Questions/dp/1473680638/ref=zg_bs_1318143031_sccl_29/000-0000000-0000000?psc=1
Tinkle Digest 48,https://www.amazon.in/Tinkle-Digest-48-ANANT-PAI-ebook/dp/B078699BXL/ref=zg_bs_1318143031_sccl_30/000-0000000-0000000?psc=1,https://www.amazon.in/Tinkle-Digest-No-Anant-Pai/dp/818482825X/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Lila and Chanesar,https://www.amazon.in/Lila-Chanesar-ANANT-PAI-ebook/dp/B06Y63T6CJ/ref=zg_bs_1318143031_sccl_1/000-0000000-0000000?psc=1,
Butterfingers - 2: Goes Bonkers,https://www.amazon.in/Butterfingers-Goes-Bonkers-Rajani-Thindiath-ebook/dp/B07BZDK1YG/ref=zg_bs_1318143031_sccl_2/000-0000000-0000000?psc=1,https://www.amazon.in/Butterfingers-2-Rajani-Thindiath/dp/9350853728/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
TINKLE DOUBLE DIGEST 4,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758DXC9K/ref=zg_bs_1318143031_sccl_3/000-0000000-0000000?psc=1,https://www.amazon.in/Tinkle-Double-Digest-No-4/dp/8184827318/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Tintin: Explorers on the Moon,https://www.amazon.in/Tintin-Explorers-Moon-Herge/dp/1405206284/ref=zg_bs_1318143031_sccl_4/000-0000000-0000000?psc=1,https://www.amazon.in/Tintin-Explorers-Moon-Herge/dp/1405206284/ref=zg_bs_1318143031_sccl_4/000-0000000-0000000?psc=1
The Ultimate Hitchhiker's Guide to the Galaxy: The Complete Trilogy in Five Parts,https://www.amazon.in/Ultimate-Hitchhikers-Guide-Galaxy-Complete/dp/1529051436/ref=zg_bs_1318143031_sccl_5/000-0000000-0000000?psc=1,https://www.amazon.in/Ultimate-Hitchhikers-Guide-Galaxy-Complete/dp/1529051436/ref=zg_bs_1318143031_sccl_5/000-0000000-0000000?psc=1
The Crab with Golden Claws (Tintin),https://www.amazon.in/Crab-Golden-Claws-Tintin/dp/1405206209/ref=zg_bs_1318143031_sccl_6/000-0000000-0000000?psc=1,https://www.amazon.in/Crab-Golden-Claws-Tintin/dp/1405206209/ref=zg_bs_1318143031_sccl_6/000-0000000-0000000?psc=1
Prisoners of the Sun (Tintin),https://www.amazon.in/Prisoners-Sun-Tintin-Herge/dp/140520625X/ref=zg_bs_1318143031_sccl_7/000-0000000-0000000?psc=1,https://www.amazon.in/Prisoners-Sun-Tintin-Herge/dp/140520625X/ref=zg_bs_1318143031_sccl_7/000-0000000-0000000?psc=1
BORN A CRIME: STORIES FROM A SOUTH AFRICAN CHILDHOOD,https://www.amazon.in/Born-Crime-Stories-African-Childhood/dp/1473635306/ref=zg_bs_1318143031_sccl_8/000-0000000-0000000?psc=1,https://www.amazon.in/Born-Crime-Stories-African-Childhood/dp/1473635306/ref=zg_bs_1318143031_sccl_8/000-0000000-0000000?psc=1
TINKLE DOUBLE DIGEST 10,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B075QGW4XW/ref=zg_bs_1318143031_sccl_9/000-0000000-0000000?psc=1,
Suppandi Volume 5: From Hired to Fired,https://www.amazon.in/Suppandi-Hired-Fired-Rajani-Thindiath-ebook/dp/B07C2X9MMN/ref=zg_bs_1318143031_sccl_10/000-0000000-0000000?psc=1,https://www.amazon.in/Suppandi-Hired-Fired-Rajani-Thindiath/dp/9350857464/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
Jim Corbett,https://www.amazon.in/Jim-Corbett-TRIPTI-NAINWAL-ebook/dp/B06Y5WCW8F/ref=zg_bs_1318143031_sccl_11/000-0000000-0000000?psc=1,https://www.amazon.in/Jim-Corbett-Amar-Chitra-Katha/dp/9350850540/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
BUTTERFINGERS: TINKLE TALL TALES,https://www.amazon.in/BUTTERFINGERS-TINKLE-TALES-Rajani-Thindiath-ebook/dp/B076WX4Z9L/ref=zg_bs_1318143031_sccl_12/000-0000000-0000000?psc=1,https://www.amazon.in/Tinkle-Tall-Tales-No-Butterfingers/dp/9350852012/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
