name,link,genres,image,rank,author,author_link,ratings,counts,reviews
The Time Machine,https://www.amazon.in/Time-Machine-H-G-Wells/dp/8175992956/ref=zg_bs_4149493031_sccl_25/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/71+n2VSAiXS._AC_UL300_SR300,200_.jpg",25,H. G. Wells,https://www.amazon.in/H-G-Wells/e/B000AQ4FBE/ref=zg_bs_4149493031_bl_sccl_25/000-0000000-0000000,4.4 out of 5 stars,"3,357",https://www.amazon.in/product-reviews/8175992956/ref=zg_bs_4149493031_cr_sccl_25/000-0000000-0000000
Mossad,https://www.amazon.in/Mossad-Michael-Bar-Zohar-ebook/dp/B01BM83WIK/ref=zg_bs_4149493031_sccl_26/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81ZBh7ZgXPS._AC_UL300_SR300,200_.jpg",26,Michael BarZohar,https://www.amazon.in/Michael-BarZohar/e/B001HPCVMW/ref=zg_bs_4149493031_bl_sccl_26/000-0000000-0000000,4.6 out of 5 stars,"4,695",https://www.amazon.in/product-reviews/B01BM83WIK/ref=zg_bs_4149493031_cr_sccl_26/000-0000000-0000000
The Diary of a Young Girl,https://www.amazon.in/Diary-Young-Girl-Anne-Frank/dp/8172345194/ref=zg_bs_4149493031_sccl_27/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81lZ-9E4F-S._AC_UL300_SR300,200_.jpg",27,Anne Frank,https://www.amazon.in/Anne-Frank/e/B000AQ51EY/ref=zg_bs_4149493031_bl_sccl_27/000-0000000-0000000,4.6 out of 5 stars,"30,149",https://www.amazon.in/product-reviews/8172345194/ref=zg_bs_4149493031_cr_sccl_27/000-0000000-0000000
Can't Hurt Me: Master Your Mind and Defy the Odds,https://www.amazon.in/Cant-Hurt-Me-Master-Your/dp/B07KKNG8Y6/ref=zg_bs_4149493031_sccl_28/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81gByv+FhjL._AC_UL300_SR300,200_.jpg",28,David Goggins,,4.5 out of 5 stars,"60,796",https://www.amazon.in/product-reviews/B07KKNG8Y6/ref=zg_bs_4149493031_cr_sccl_28/000-0000000-0000000
It Start With Us + It End With Us (Set of 2 novels),https://www.amazon.in/Start-Us-End-Set-novels/dp/B0BNDWDC3X/ref=zg_bs_4149493031_sccl_29/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81cSih7bPhL._AC_UL300_SR300,200_.jpg",29,Colleen Hoover,https://www.amazon.in/Colleen-Hoover/e/B006SKAK42/ref=zg_bs_4149493031_bl_sccl_29/000-0000000-0000000,,,
Meditations,https://www.amazon.in/Meditations-Marcus-Aurelius/dp/8175994754/ref=zg_bs_4149493031_sccl_30/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81pAe939cfS._AC_UL300_SR300,200_.jpg",30,Marcus Aurelius,https://www.amazon.in/Marcus-Aurelius/e/B000AR7YUW/ref=zg_bs_4149493031_bl_sccl_30/000-0000000-0000000,4.3 out of 5 stars,"3,070",https://www.amazon.in/product-reviews/8175994754/ref=zg_bs_4149493031_cr_sccl_30/000-0000000-0000000
TINKLE DIGEST 1,https://www.amazon.in/TINKLE-DIGEST-1-ANANT-PAI-ebook/dp/B0758FSVW5/ref=zg_bs_4149493031_sccl_1/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81uRzjY3plL._AC_UL300_SR300,200_.jpg",31,ANANT PAI,,4.3 out of 5 stars,289,https://www.amazon.in/product-reviews/B0758FSVW5/ref=zg_bs_4149493031_cr_sccl_1/000-0000000-0000000
Tinkle Magazine 613,https://www.amazon.in/Tinkle-Magazine-613-Rajani-Thindiath-ebook/dp/B07CN1RL6J/ref=zg_bs_4149493031_sccl_2/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/617FujMZc-L._AC_UL300_SR300,200_.jpg",32,Rajani Thindiath,https://www.amazon.in/Rajani-Thindiath/e/B00J8CPRZY/ref=zg_bs_4149493031_bl_sccl_2/000-0000000-0000000,4.2 out of 5 stars,67,https://www.amazon.in/product-reviews/B07CN1RL6J/ref=zg_bs_4149493031_cr_sccl_2/000-0000000-0000000
A BRIEF HISTORY OF MODERN INDIA,https://www.amazon.in/BRIEF-HISTORY-MODERN-INDIA/dp/8179307875/ref=zg_bs_4149493031_sccl_3/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/71rVfD5+gCL._AC_UL300_SR300,200_.jpg",33,RAJIV AHIR,,4.3 out of 5 stars,"1,247",https://www.amazon.in/product-reviews/8179307875/ref=zg_bs_4149493031_cr_sccl_3/000-0000000-0000000
"Here, There and Everywhere: Best-Loved Stories of Sudha Murty",https://www.amazon.in/Here-There-Everywhere-Best-Loved-Stories/dp/0143444344/ref=zg_bs_4149493031_sccl_4/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81EgRoBA31L._AC_UL300_SR300,200_.jpg",34,Murty Sudha,,4.7 out of 5 stars,"3,052",https://www.amazon.in/product-reviews/0143444344/ref=zg_bs_4149493031_cr_sccl_4/000-0000000-0000000
The Light We Carry: Overcoming In Uncertain Times,https://www.amazon.in/Light-We-Carry-Overcoming-Uncertain/dp/0241621240/ref=zg_bs_4149493031_sccl_5/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81YGTQ33HnL._AC_UL300_SR300,200_.jpg",35,Michelle Obama,https://www.amazon.in/Michelle-Obama/e/B07B436TLF/ref=zg_bs_4149493031_bl_sccl_5/000-0000000-0000000,4.8 out of 5 stars,"2,227",https://www.amazon.in/product-reviews/0241621240/ref=zg_bs_4149493031_cr_sccl_5/000-0000000-0000000
The Unusual Billionaires,https://www.amazon.in/Unusual-Billionaires-Saurabh-Mukherjea/dp/0143426737/ref=zg_bs_4149493031_sccl_6/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81H6upa387L._AC_UL300_SR300,200_.jpg",36,Saurabh Mukherjea,https://www.amazon.in/Saurabh-Mukherjea/e/B08GQ5H3XW/ref=zg_bs_4149493031_bl_sccl_6/000-0000000-0000000,4.5 out of 5 stars,"1,744",https://www.amazon.in/product-reviews/0143426737/ref=zg_bs_4149493031_cr_sccl_6/000-0000000-0000000
Saraswati,https://www.amazon.in/Saraswati-SANJANA-KAPUR-ebook/dp/B06XXWYQFK/ref=zg_bs_4149493031_sccl_7/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/61qc6NBGQ-L._AC_UL300_SR300,200_.jpg",37,SANJANA KAPUR,,4.6 out of 5 stars,407,https://www.amazon.in/product-reviews/B06XXWYQFK/ref=zg_bs_4149493031_cr_sccl_7/000-0000000-0000000
Raja Raja Chola (Amar Chitra Katha),https://www.amazon.in/Raja-Chola-Amar-Chitra-Katha-ebook/dp/B06XN5BQ86/ref=zg_bs_4149493031_sccl_8/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/914fFGKf1DL._AC_UL300_SR300,200_.jpg",38,Sita Anantharaman,https://www.amazon.in/Sita-Anantharaman/e/B0813FXCZV/ref=zg_bs_4149493031_bl_sccl_8/000-0000000-0000000,4.3 out of 5 stars,113,https://www.amazon.in/product-reviews/B06XN5BQ86/ref=zg_bs_4149493031_cr_sccl_8/000-0000000-0000000
Sapiens: THE MULTI-MILLION COPY BESTSELLER,https://www.amazon.in/Sapiens-Humankind-Yuval-Noah-Harari-ebook/dp/B00K7ED54M/ref=zg_bs_4149493031_sccl_9/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/713jIoMO3UL._AC_UL300_SR300,200_.jpg",39,Yuval Noah Harari,https://www.amazon.in/Yuval-Noah-Harari/e/B00J21BCIW/ref=zg_bs_4149493031_bl_sccl_9/000-0000000-0000000,4.7 out of 5 stars,"52,538",https://www.amazon.in/product-reviews/B00K7ED54M/ref=zg_bs_4149493031_cr_sccl_9/000-0000000-0000000
Why I am an Atheist and Other Works,https://www.amazon.in/Atheist-Other-Works-Bhagat-Singh/dp/9387022811/ref=zg_bs_4149493031_sccl_10/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81Ql2zab7BL._AC_UL300_SR300,200_.jpg",40,Bhagat Singh,https://www.amazon.in/Bhagat-Singh/e/B001JOCYDC/ref=zg_bs_4149493031_bl_sccl_10/000-0000000-0000000,4.6 out of 5 stars,"5,849",https://www.amazon.in/product-reviews/9387022811/ref=zg_bs_4149493031_cr_sccl_10/000-0000000-0000000
Shoe Dog: A Memoir by the Creator of NIKE,https://www.amazon.in/Shoe-Dog-Memoir-Creator-NIKE/dp/1471146723/ref=zg_bs_4149493031_sccl_11/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81C4o584jAL._AC_UL300_SR300,200_.jpg",41,Phil Knight,https://www.amazon.in/Phil-Knight/e/B0034PP6IY/ref=zg_bs_4149493031_bl_sccl_11/000-0000000-0000000,4.6 out of 5 stars,"24,786",https://www.amazon.in/product-reviews/1471146723/ref=zg_bs_4149493031_cr_sccl_11/000-0000000-0000000
Zero to Billions - The Zerodha Story: An inspiring story on how a startup disrupted the Indian Stock Market (Indian Unicorns),https://www.amazon.in/Zero-Billions-inspiring-disrupted-Unicorns-ebook/dp/B08XB79MTJ/ref=zg_bs_4149493031_sccl_12/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81tmtzBZidL._AC_UL300_SR300,200_.jpg",42,ABHISH  B,https://www.amazon.in/ABHISH-B/e/B086XL5DQT/ref=zg_bs_4149493031_bl_sccl_12/000-0000000-0000000,4.4 out of 5 stars,213,https://www.amazon.in/product-reviews/B08XB79MTJ/ref=zg_bs_4149493031_cr_sccl_12/000-0000000-0000000
TINKLE DOUBLE DIGEST 5,https://www.amazon.in/TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758FRLRZ/ref=zg_bs_4149493031_sccl_13/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81laiVekVvL._AC_UL300_SR300,200_.jpg",43,ANANT PAI,,4.2 out of 5 stars,145,https://www.amazon.in/product-reviews/B0758FRLRZ/ref=zg_bs_4149493031_cr_sccl_13/000-0000000-0000000
The Republic,https://www.amazon.in/Republic-Plato/dp/8175993065/ref=zg_bs_4149493031_sccl_14/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81i6kfH-w+S._AC_UL300_SR300,200_.jpg",44,Plato,https://www.amazon.in/Plato/e/B0105T5Z32/ref=zg_bs_4149493031_bl_sccl_14/000-0000000-0000000,4.4 out of 5 stars,"4,379",https://www.amazon.in/product-reviews/8175993065/ref=zg_bs_4149493031_cr_sccl_14/000-0000000-0000000
"My Inventions, Autobiography of Nikola Tesla",https://www.amazon.in/My-Inventions-Autobiography-Nikola-Tesla/dp/9354401473/ref=zg_bs_4149493031_sccl_15/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81fMeoGo1GS._AC_UL300_SR300,200_.jpg",45,Nikola Tesla,https://www.amazon.in/Nikola-Tesla/e/B00O6P02JO/ref=zg_bs_4149493031_bl_sccl_15/000-0000000-0000000,4.5 out of 5 stars,"3,771",https://www.amazon.in/product-reviews/9354401473/ref=zg_bs_4149493031_cr_sccl_15/000-0000000-0000000
"Sapiens A Graphic History, Volume 1: The Birth of Humankind",https://www.amazon.in/Sapiens-Graphic-Novel-Yuval-Harari/dp/1787332810/ref=zg_bs_4149493031_sccl_16/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81iPhRev2AL._AC_UL300_SR300,200_.jpg",46,Yuval Noah Harari,https://www.amazon.in/Yuval-Noah-Harari/e/B00J21BCIW/ref=zg_bs_4149493031_bl_sccl_16/000-0000000-0000000,4.7 out of 5 stars,"2,197",https://www.amazon.in/product-reviews/1787332810/ref=zg_bs_4149493031_cr_sccl_16/000-0000000-0000000
Revolutionaries : The Other Story of How India Won Its Freedom,https://www.amazon.in/Revolutionaries-Other-Story-India-Freedom/dp/9356295948/ref=zg_bs_4149493031_sccl_17/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81DE6ELf3XL._AC_UL300_SR300,200_.jpg",47,Sanjeev Sanyal,https://www.amazon.in/Sanjeev-Sanyal/e/B001NV0VCW/ref=zg_bs_4149493031_bl_sccl_17/000-0000000-0000000,,,
"Autobiography of a Yogi [Original Edition (Complete), PREMIUM PAPERBACK] ",https://www.amazon.in/Autobiography-Yogi-Paramahansa-Yogananda/dp/8129145367/ref=zg_bs_4149493031_sccl_18/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/61kiKM1CquL._AC_UL300_SR300,200_.jpg",48,Paramahansa Yogananda,https://www.amazon.in/Paramahansa-Yogananda/e/B00KC1KO80/ref=zg_bs_4149493031_bl_sccl_18/000-0000000-0000000,4.6 out of 5 stars,"8,748",https://www.amazon.in/product-reviews/8129145367/ref=zg_bs_4149493031_cr_sccl_18/000-0000000-0000000
"Friends, Lovers and the Big Terrible Thing: 'A candid, darkly funny book' New York Times",https://www.amazon.in/Friends-Lovers-Big-Terrible-Thing/dp/1472295935/ref=zg_bs_4149493031_sccl_19/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81gEt9K34EL._AC_UL300_SR300,200_.jpg",49,Matthew Perry,https://www.amazon.in/Matthew-Perry/e/B007T19H0W/ref=zg_bs_4149493031_bl_sccl_19/000-0000000-0000000,4.4 out of 5 stars,"7,907",https://www.amazon.in/product-reviews/1472295935/ref=zg_bs_4149493031_cr_sccl_19/000-0000000-0000000
The Origin of Species,https://www.amazon.in/Origin-Species-Charles-Darwin/dp/8172344880/ref=zg_bs_4149493031_sccl_20/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81Vj1bEo6xS._AC_UL300_SR300,200_.jpg",50,Charles Darwin,https://www.amazon.in/Charles-Darwin/e/B000AQ3LK0/ref=zg_bs_4149493031_bl_sccl_20/000-0000000-0000000,4.5 out of 5 stars,"6,998",https://www.amazon.in/product-reviews/8172344880/ref=zg_bs_4149493031_cr_sccl_20/000-0000000-0000000
"NCC: Handbook of NCC Cadets for 'A', 'B' and 'C' Certificate Examinations",https://www.amazon.in/NCC-Handbook-Cadets-Certificate-Examinations/dp/9387918572/ref=zg_bs_4149493031_sccl_1/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/71QT9qCvUqL._AC_UL300_SR300,200_.jpg",51,R.K. Gupta,https://www.amazon.in/R-K-Gupta/e/B07JQ97FNS/ref=zg_bs_4149493031_bl_sccl_1/000-0000000-0000000,4.5 out of 5 stars,"1,196",https://www.amazon.in/product-reviews/9387918572/ref=zg_bs_4149493031_cr_sccl_1/000-0000000-0000000
Anandamath (Hindi),https://www.amazon.in/Anandamath-HINDI-Bankimchandra-Chatterjee/dp/9389567475/ref=zg_bs_4149493031_sccl_2/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81iGBopWA9S._AC_UL300_SR300,200_.jpg",52,Bankimchandra Chatterjee,,4.5 out of 5 stars,"1,491",https://www.amazon.in/product-reviews/9389567475/ref=zg_bs_4149493031_cr_sccl_2/000-0000000-0000000
Ambedkar's India,https://www.amazon.in/Ambedkars-India-B-R-Ambedkar/dp/9387022897/ref=zg_bs_4149493031_sccl_3/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/71dnkEI1pzL._AC_UL300_SR300,200_.jpg",53,B.R.Ambedkar,,4.6 out of 5 stars,"2,246",https://www.amazon.in/product-reviews/9387022897/ref=zg_bs_4149493031_cr_sccl_3/000-0000000-0000000
Chanakya Neeti,https://www.amazon.in/Chanakya-Neeti/dp/B07FXZ7RD2/ref=zg_bs_4149493031_sccl_4/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81IEkT7KsaL._AC_UL300_SR300,200_.jpg",54,Acharya Chanakya,,4.5 out of 5 stars,285,https://www.amazon.in/product-reviews/B07FXZ7RD2/ref=zg_bs_4149493031_cr_sccl_4/000-0000000-0000000
Make Your Bed: Feel grounded and think positive in 10 simple steps,https://www.amazon.in/Make-Your-Bed-William-McRaven/dp/0718188861/ref=zg_bs_4149493031_sccl_5/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/71e1bko1zRL._AC_UL300_SR300,200_.jpg",55,William H. McRaven,https://www.amazon.in/William-H-McRaven/e/B000APSSE0/ref=zg_bs_4149493031_bl_sccl_5/000-0000000-0000000,4.5 out of 5 stars,"8,192",https://www.amazon.in/product-reviews/0718188861/ref=zg_bs_4149493031_cr_sccl_5/000-0000000-0000000
I CAME UPON A LIGHTHOUSE: A Short Memoir of Life with Ratan Tata,https://www.amazon.in/CAME-UPON-LIGHTHOUSE-Short-Memoir/dp/935489741X/ref=zg_bs_4149493031_sccl_6/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81ILDpQVcxL._AC_UL300_SR300,200_.jpg",56,Shantanu Naidu,https://www.amazon.in/Shantanu-Naidu/e/B09S2WJ33B/ref=zg_bs_4149493031_bl_sccl_6/000-0000000-0000000,4.7 out of 5 stars,"1,793",https://www.amazon.in/product-reviews/935489741X/ref=zg_bs_4149493031_cr_sccl_6/000-0000000-0000000
Inner Engineering/इनर इंजीनियरिंग : आनंदमय जीवन के सूत्र: A Yogi's Guide to Joy,https://www.amazon.in/Inner-Engineering-Hindi-Yogis-Guide/dp/014344624X/ref=zg_bs_4149493031_sccl_7/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81qphxNrRqL._AC_UL300_SR300,200_.jpg",57,सद्गुरु,,4.6 out of 5 stars,"3,975",https://www.amazon.in/product-reviews/014344624X/ref=zg_bs_4149493031_cr_sccl_7/000-0000000-0000000
Sultan : A Memoir,https://www.amazon.in/Sultan-Memoir-Wasim-Akram/dp/9356294623/ref=zg_bs_4149493031_sccl_8/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81n0RULB0uL._AC_UL300_SR300,200_.jpg",58,Wasim Akram,https://www.amazon.in/Wasim-Akram/e/B0BKGM5722/ref=zg_bs_4149493031_bl_sccl_8/000-0000000-0000000,4.5 out of 5 stars,132,https://www.amazon.in/product-reviews/9356294623/ref=zg_bs_4149493031_cr_sccl_8/000-0000000-0000000
21 Lessons for the 21st Century,https://www.amazon.in/21-Lessons-21st-Century/dp/B07BVLQNRQ/ref=zg_bs_4149493031_sccl_9/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81QMUp8zc7L._AC_UL300_SR300,200_.jpg",59,Yuval Noah Harari,,4.6 out of 5 stars,"11,142",https://www.amazon.in/product-reviews/B07BVLQNRQ/ref=zg_bs_4149493031_cr_sccl_9/000-0000000-0000000
Tales of Durga,https://www.amazon.in/Tales-Durga-SUBBA-RAO-ebook/dp/B06Y681DSN/ref=zg_bs_4149493031_sccl_10/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/61f8g3GGeZL._AC_UL300_SR300,200_.jpg",60,SUBBA RAO,,4.6 out of 5 stars,234,https://www.amazon.in/product-reviews/B06Y681DSN/ref=zg_bs_4149493031_cr_sccl_10/000-0000000-0000000
21 Lessons for the 21st Century,https://www.amazon.in/Lessons-21st-Century-Yuval-Harari/dp/1784708283/ref=zg_bs_4149493031_sccl_11/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/71VSswnjh9L._AC_UL300_SR300,200_.jpg",61,Yuval Noah Harari,https://www.amazon.in/Yuval-Noah-Harari/e/B00J21BCIW/ref=zg_bs_4149493031_bl_sccl_11/000-0000000-0000000,4.6 out of 5 stars,"11,142",https://www.amazon.in/product-reviews/1784708283/ref=zg_bs_4149493031_cr_sccl_11/000-0000000-0000000
Apprenticed to a Himalayan Master: A Yogi's Autobiography,https://www.amazon.in/Apprenticed-Himalayan-Master-Yogis-Autobiography/dp/0143458582/ref=zg_bs_4149493031_sccl_12/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/61eRsn1PLNL._AC_UL300_SR300,200_.jpg",62,Sri M,https://www.amazon.in/Sri-M/e/B00F5ZH5YY/ref=zg_bs_4149493031_bl_sccl_12/000-0000000-0000000,4.7 out of 5 stars,"1,462",https://www.amazon.in/product-reviews/0143458582/ref=zg_bs_4149493031_cr_sccl_12/000-0000000-0000000
"MANY LIVES, MANY MASTERS",https://www.amazon.in/Many-Lives-Masters-Prominent-Psychiatrist/dp/0749913789/ref=zg_bs_4149493031_sccl_13/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/71EypasXceL._AC_UL300_SR300,200_.jpg",63,Brian Weiss,,4.6 out of 5 stars,"6,479",https://www.amazon.in/product-reviews/0749913789/ref=zg_bs_4149493031_cr_sccl_13/000-0000000-0000000
Meditations (Penguin Classics),https://www.amazon.in/Meditations-Penguin-Classics-Marcus-Aurelius/dp/0140449337/ref=zg_bs_4149493031_sccl_14/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/817HOFZewXL._AC_UL300_SR300,200_.jpg",64,Marcus Aurelius,,4.4 out of 5 stars,"4,590",https://www.amazon.in/product-reviews/0140449337/ref=zg_bs_4149493031_cr_sccl_14/000-0000000-0000000
Mossad,https://www.amazon.in/Mossad-Michael-Bar-Zohar/dp/8184958455/ref=zg_bs_4149493031_sccl_15/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81ZBh7ZgXPS._AC_UL300_SR300,200_.jpg",65,Michael Bar-Zohar,https://www.amazon.in/Michael-Bar-Zohar/e/B001HPCVMW/ref=zg_bs_4149493031_bl_sccl_15/000-0000000-0000000,4.6 out of 5 stars,"4,695",https://www.amazon.in/product-reviews/8184958455/ref=zg_bs_4149493031_cr_sccl_15/000-0000000-0000000
The Last Heroes: Foot Soldiers of Indian Freedom,https://www.amazon.in/Last-Heroes-Soldiers-Indian-Freedom/dp/067009692X/ref=zg_bs_4149493031_sccl_16/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/419YVLUw+XL._AC_UL300_SR300,200_.jpg",66,P Sainath,https://www.amazon.in/P-Sainath/e/B001KDBX6G/ref=zg_bs_4149493031_bl_sccl_16/000-0000000-0000000,4.5 out of 5 stars,16,https://www.amazon.in/product-reviews/067009692X/ref=zg_bs_4149493031_cr_sccl_16/000-0000000-0000000
Becoming: The Sunday Times Number One Bestseller,https://www.amazon.in/Becoming-Sunday-Times-Number-Bestseller/dp/0241982979/ref=zg_bs_4149493031_sccl_17/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/819YLKVUOhL._AC_UL300_SR300,200_.jpg",67,Michelle Obama,https://www.amazon.in/Michelle-Obama/e/B07B436TLF/ref=zg_bs_4149493031_bl_sccl_17/000-0000000-0000000,4.6 out of 5 stars,"38,367",https://www.amazon.in/product-reviews/0241982979/ref=zg_bs_4149493031_cr_sccl_17/000-0000000-0000000
Mahabharata Unravelled: Lesser-Known Facets of a Well-Known History,https://www.amazon.in/Bloomsbury-Mahabharata-Unravelled-Lesser-Known-Well-Known/dp/9354351271/ref=zg_bs_4149493031_sccl_18/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/51F3sjZY-6S._AC_UL300_SR300,200_.jpg",68,Ami Ganatra,https://www.amazon.in/Ami-Ganatra/e/B098PR56F6/ref=zg_bs_4149493031_bl_sccl_18/000-0000000-0000000,4.7 out of 5 stars,758,https://www.amazon.in/product-reviews/9354351271/ref=zg_bs_4149493031_cr_sccl_18/000-0000000-0000000
The Great Gatsby,https://www.amazon.in/Great-Gatsby-F-Scott-Fitzgerald/dp/8172344562/ref=zg_bs_4149493031_sccl_19/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/817+192hZyS._AC_UL300_SR300,200_.jpg",69,F. Scott Fitzgerald,https://www.amazon.in/F-Scott-Fitzgerald/e/B0897RXXN9/ref=zg_bs_4149493031_bl_sccl_19/000-0000000-0000000,4.4 out of 5 stars,"21,991",https://www.amazon.in/product-reviews/8172344562/ref=zg_bs_4149493031_cr_sccl_19/000-0000000-0000000
When Breath Becomes Air,https://www.amazon.in/When-Breath-Becomes-Paul-Kalanithi/dp/1847923674/ref=zg_bs_4149493031_sccl_20/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/71iw3KvoQiL._AC_UL300_SR300,200_.jpg",70,Paul Kalanithi,https://www.amazon.in/Paul-Kalanithi/e/B01AHWVGDU/ref=zg_bs_4149493031_bl_sccl_20/000-0000000-0000000,4.6 out of 5 stars,"28,414",https://www.amazon.in/product-reviews/1847923674/ref=zg_bs_4149493031_cr_sccl_20/000-0000000-0000000
Man's Search For Meaning: The classic tribute to hope from the Holocaust,https://www.amazon.in/Mans-Search-Meaning-classic-Holocaust-ebook/dp/B00EKOC0HI/ref=zg_bs_4149493031_sccl_21/000-0000000-0000000?psc=1,History,"https://images-eu.ssl-images-amazon.com/images/I/81FDXdnrh7L._AC_UL300_SR300,200_.jpg",71,Viktor E Frankl,https://www.amazon.in/Viktor-E-Frankl/e/B000APVZJU/ref=zg_bs_4149493031_bl_sccl_21/000-0000000-0000000,4.5 out of 5 stars,"51,398",https://www.amazon.in/product-reviews/B00EKOC0HI/ref=zg_bs_4149493031_cr_sccl_21/000-0000000-0000000
