name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
(Renewed) Maono AU-400 Lavalier Microphone (Black),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61qQrv9iAfL._AC_UL320_.jpg,https://www.amazon.in/Renewed-Maono-AU-400-Lavalier-Microphone/dp/B07R2K5RNX/ref=sr_1_1567?qid=1679133192&s=musical-instruments&sr=1-1567,3.7,840,₹378,₹489
"Ibanez IMDS4 8-String Mandolin String Set, Bronze","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/617uLLx4mrL._AC_UL320_.jpg,https://www.amazon.in/Ibanez-IMDS4-8-String-Mandolin-String/dp/B00YCJJ6WS/ref=sr_1_1568?qid=1679133192&s=musical-instruments&sr=1-1568,4.1,70,,₹512
Octra World Piano Keyboard 37 Keys- Multi-Function Portable Piano Keyboard Electronic Organ with Charging Function for Beg...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61NWufx1sQL._AC_UL320_.jpg,https://www.amazon.in/Octra-Multi-Function-Electronic-Beginners-Chargeable/dp/B098M7TMQS/ref=sr_1_1569?qid=1679133192&s=musical-instruments&sr=1-1569,4.5,2,"₹1,099","₹2,699"
Yamaha PSS-A50 37-Keys Portable Mini Keyboard,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61pFO2Mh-KS._AC_UL320_.jpg,https://www.amazon.in/YAMAHA-PSS-F50-PSS-F50/dp/B07ZJ3Y9XY/ref=sr_1_1570?qid=1679133192&s=musical-instruments&sr=1-1570,3.5,14,"₹6,999","₹7,190"
"Ibanez IEGS61 Electric Guitar Strings, .010/.013/.017/.026/.036/.046 Gauge","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51OHL4qJ+FL._AC_UL320_.jpg,https://www.amazon.in/Ibanez-IEGS61-Electric-Guitar-Strings/dp/B00JDJLOKE/ref=sr_1_1571?qid=1679133192&s=musical-instruments&sr=1-1571,4.2,208,₹412,₹433
JUAREZ JAG130YL instrument cable electric bass guitar cable right-angled guitar cable professional noise protection 6.3mm ...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/6148r0O-GOL._AC_UL320_.jpg,https://www.amazon.in/JUAREZ-JAG130YL-instrument-right-angled-professional/dp/B08K3WTDNB/ref=sr_1_1572?qid=1679133192&s=musical-instruments&sr=1-1572,4.3,76,₹519,₹990
TILAK RAJ & SONS Acoustic Guitar Strings Set Multi color (6 Strings),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/413ZzvAWMWL._AC_UL320_.jpg,https://www.amazon.in/TILAK-RAJ-SONS-Acoustic-Strings/dp/B0892PP41R/ref=sr_1_1573?qid=1679133192&s=musical-instruments&sr=1-1573,4.0,65,₹210,₹299
"MUSTANG Capo,Guitar Capo Black with Guitar Tuner Clip-On Tuner for Acoustic Electric Ukulele Guitar","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61wAOzjGcfL._AC_UL320_.jpg,https://www.amazon.in/MUSTANG-Guitar-Acoustic-Electric-Ukulele/dp/B09GFYLXSY/ref=sr_1_1574?qid=1679133192&s=musical-instruments&sr=1-1574,3.9,20,₹499,"₹2,899"
"MAONO Au-Gm10 USB Condenser Unidirectional Gooseneck Microphone, with Touch-Key Mute and Volume Control, Headphone Jack fo...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31RzWlmysZL._AC_UL320_.jpg,https://www.amazon.in/MAONO-AU-GM10-Condenser-Microphone-Conference/dp/B08BZST39C/ref=sr_1_1575?qid=1679133192&s=musical-instruments&sr=1-1575,4.2,356,"₹2,201","₹3,249"
Radhe Flutes Bamboo Bansuri G Natural Right Handed Base Octave (26 inch) With Hard Cover & Mineral Oil,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61tsoYrr8mL._AC_UL320_.jpg,https://www.amazon.in/Radhe-Flutes-Bansuri-Natural-Mineral/dp/B07ZTN3SPS/ref=sr_1_1579?qid=1679133192&s=musical-instruments&sr=1-1579,4.2,8,"₹2,340","₹2,599"
Radhe Flutes | G Natural Base Right Handed Bansuri | With Velvet Cover | Tanpura A=440 | PVC Fiber| Maroon & Dark Green,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41mJ5t0ECmL._AC_UL320_.jpg,https://www.amazon.in/Radhe-Flutes-Natural-Bansuri-Tanpura/dp/B0BRVFPT1R/ref=sr_1_1580?qid=1679133192&s=musical-instruments&sr=1-1580,4.2,225,₹619,₹899
Quality Cabinet for Amplifier Box Body Chassis only Black Color Cabinet with All Screw Bolt,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61li0iVcakL._AC_UL320_.jpg,https://www.amazon.in/Quality-Cabinet-Amplifier-Chassis-Black/dp/B08FBK29ZH/ref=sr_1_1581?qid=1679133192&s=musical-instruments&sr=1-1581,3.7,100,₹890,₹960
"DEVICE OF URBAN INFOTECH Professional BM800 Condenser Microphone with Adjustable Stand and Pop Filter, Ball-Type Anti-Wind...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Y5I8Py6tL._AC_UL320_.jpg,https://www.amazon.in/DEVICE-URBAN-INFOTECH-Professional-Broadcasting/dp/B08FTF44K4/ref=sr_1_1582?qid=1679133192&s=musical-instruments&sr=1-1582,3.6,60,"₹1,898","₹4,999"
Mexa for casio ctx870in /ctx8000in /ctx900in / ctx700 keyboard bag padded quality with dust cover.,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/714dFUrj+yL._AC_UL320_.jpg,https://www.amazon.in/casio-ctx870in-keyboard-bag-quality/dp/B0821QP6LN/ref=sr_1_1583?qid=1679133192&s=musical-instruments&sr=1-1583,4.1,90,₹899,"₹1,499"
Audio-Technica AT2020 Cardioid Condenser Studio Microphone Bundle with Pop Filter,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71fFz2XjAML._AC_UL320_.jpg,https://www.amazon.in/Audio-Technica-AT2020-Cardioid-Condenser-Microphone/dp/B01CIV2AM4/ref=sr_1_1584?qid=1679133192&s=musical-instruments&sr=1-1584,4.5,20,"₹8,999","₹12,000"
Advika Handicraft Singing Bowl Prayer Instrument with Wooden Stick Meditation Bowl Music Bowl Sound Bowl For Yoga(Blue),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61dIRW3XbSL._AC_UL320_.jpg,https://www.amazon.in/Advika-Handicraft-Singing-Instrument-Meditation/dp/B0BS3YMNM8/ref=sr_1_1585?qid=1679133192&s=musical-instruments&sr=1-1585,,,₹599,"₹1,099"
"KEBILSHOP 32 Feet XLR Male to XLR Female Black Microphone Cables,10 Meter Mic Cable Patch Cords, (Black)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/719QE-2hubL._AC_UL320_.jpg,https://www.amazon.in/KEBILSHOP-Female-Black-Microphone-Cables/dp/B0BF5VYF45/ref=sr_1_1586?qid=1679133192&s=musical-instruments&sr=1-1586,4.0,7,₹569,₹699
"JUAREZ Legnò Violin Kit, Full Size 4/4 Hand-Carved Solid Spruce Top, Solid Maple Back & Sides, JRV212DB with Redwood Bow, ...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61gdy2H4hcL._AC_UL320_.jpg,https://www.amazon.in/JUAREZ-Hand-Carved-JRV212DB-Redwood-Sticker/dp/B08GJVDCV3/ref=sr_1_1587?qid=1679133192&s=musical-instruments&sr=1-1587,3.5,28,"₹4,239","₹7,900"
Canon EOS 1DX Mark III,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81rBRIp8FnL._AC_UL320_.jpg,https://www.amazon.in/Canon-EOS-1DX-Mark-III/dp/B083JJFZYZ/ref=sr_1_1588?qid=1679133192&s=musical-instruments&sr=1-1588,4.2,12,,"₹6,09,495"
MX Dynamic Mic Cardioid Vocal Multi-Purpose Metal Microphone XLR To1/4 Cable (MX HT-1003),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Tgx4DAmeL._AC_UL320_.jpg,https://www.amazon.in/MX-Dynamic-Cardioid-Multi-Purpose-Microphone/dp/B07675HSPC/ref=sr_1_1589?qid=1679133192&s=musical-instruments&sr=1-1589,3.6,4,₹370,₹555
Ak musicals || Acoustic SGM-UY5 (1 Set of 6 string) ACOUSTIC GUITAR STRING SET Guitar String (6 Strings),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/316lzWJcTHL._AC_UL320_.jpg,https://www.amazon.in/musicals-Acoustic-SGM-UY5-ACOUSTIC-Strings/dp/B0BC4GPGXB/ref=sr_1_1590?qid=1679133192&s=musical-instruments&sr=1-1590,,,₹149,₹399
Alice A206-11-52 Acoustic Guitar strings,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71lRr+h5woL._AC_UL320_.jpg,https://www.amazon.in/Alice-A206-11-52-Acoustic-Guitar-strings/dp/B00PLMNJMI/ref=sr_1_1588?qid=1679133193&s=musical-instruments&sr=1-1588,4.2,7,,₹249
"Acoustika® Grey Soundproofing Acoustic Panels 4x2 Feet 2"" Thick | Rockwool Density 96 Kg/m3 | Acoustic Fabric [SET OF 3]","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/A1asEYJYVaL._AC_UL320_.jpg,https://www.amazon.in/Acoustika%C2%AE-Soundproofing-Acoustic-Rockwool-Density/dp/B0BN6PGQVC/ref=sr_1_1589?qid=1679133193&s=musical-instruments&sr=1-1589,4.4,39,"₹7,499","₹8,800"
"Studiomaster Mixer Air 6 (6 channel), black, Medium","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71XPHAFIA9L._AC_UL320_.jpg,https://www.amazon.in/STUDIOMASTER-Air-6-Studiomaster-channel/dp/B075GW7QX5/ref=sr_1_1590?qid=1679133193&s=musical-instruments&sr=1-1590,3.6,29,,"₹13,759"
"ZORBES® 6Pcs Acoustic Guitar Alloy Bridge Pins with 3 in 1 Guitar String Winder & Guitar Repairing & Adjustment Tool, 3L3R...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61p7S8xBklL._AC_UL320_.jpg,https://www.amazon.in/Acoustic-Repairing-Adjustment-Enclosed-Electric/dp/B0BC3PVHJH/ref=sr_1_1591?qid=1679133193&s=musical-instruments&sr=1-1591,5.0,1,₹725,"₹1,175"
MOBONE ® Collar Microphone Recording Mic Clip with Noise Cancellation for YouTube Videos Audio Recorder Mic with Hard Carr...,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/517gbZg7JTL._AC_UL320_.jpg,https://www.amazon.in/MOBONE-Microphone-Recording-Cancellation-Recorder/dp/B0BT9SRKTP/ref=sr_1_1592?qid=1679133193&s=musical-instruments&sr=1-1592,,,₹239,₹599
"Kadence Professional Balanced 3 pin XLR Male to Female XLR Microphone, Guitar, Audio, Speaker Cable, 50% Extra Cooper Allo...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31ICeoRvynS._AC_UL320_.jpg,https://www.amazon.in/Kadence-XLR-Pole-Female-Male/dp/B07H27L68B/ref=sr_1_1593?qid=1679133193&s=musical-instruments&sr=1-1593,4.5,65,₹749,₹999
"Blue Microphones Radius III Custom Microphone Shockmount for Yeti and Yeti Pro USB Microphones, Compatible with Standard M...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61uVBdz5HIL._AC_UL320_.jpg,https://www.amazon.in/Blue-Microphones-Radius-Custom-Shockmount/dp/B078MGXLVS/ref=sr_1_1594?qid=1679133193&s=musical-instruments&sr=1-1594,4.6,"1,690","₹5,695","₹5,995"
AB WORLD CLASS® Handmade Percussion Instrument - Hand Cymbals Manjira Pair - Indian Musical Instrument (Manjeera),"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71LmaTLkHJL._AC_UL320_.jpg,https://www.amazon.in/AB-WORLD-CLASS-Percussion-Instrument/dp/B07SSSNRYN/ref=sr_1_1595?qid=1679133193&s=musical-instruments&sr=1-1595,3.2,11,₹125,₹500
"1/4'' 6.35mm Stereo Input Jack Plug Socket for Electric Guitar Bass, Guitar Pickup Output Jack, Guitar parts","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51q6g+1wWqL._AC_UL320_.jpg,https://www.amazon.in/6-35mm-Stereo-Socket-Electric-Guitar/dp/B0968856XG/ref=sr_1_1596?qid=1679133193&s=musical-instruments&sr=1-1596,4.0,1,₹624,"₹1,248"
"MMAK M9 Wireless Lavalier Dual Microphone Collar Mic for Type-C Android & Lightning, Plug and Play, Noise Reduction (Omnid...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71cll7qEL5L._AC_UL320_.jpg,https://www.amazon.in/MMAK-Wireless-Dual-Mic-Omnidirectional/dp/B0BBCCFQGL/ref=sr_1_1597?qid=1679133193&s=musical-instruments&sr=1-1597,3.3,184,"₹1,499","₹3,999"
"AHUJA CCS-2300, 2-WAY COUNTER COMMUNICATION SYSTEM","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41aJtURJRzL._AC_UL320_.jpg,https://www.amazon.in/AHUJA-CCS-2300-COUNTER-COMMUNICATION-SYSTEM/dp/B08YNLFL8N/ref=sr_1_1598?qid=1679133193&s=musical-instruments&sr=1-1598,3.9,26,"₹8,785","₹10,650"
"ponovo Wireless Lavalier Microphone (for USB C Android), Lapel Clip-on Mic for Phone Video Recording Live Stream Vlog YouT...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Suet4SAiL._AC_UL320_.jpg,https://www.amazon.in/ponovo-Wireless-Microphone-Recording-Bluetooth/dp/B09YD8T9C7/ref=sr_1_1599?qid=1679133193&s=musical-instruments&sr=1-1599,1.0,1,"₹1,599","₹2,998"
Fender FB405 0991312406 Electric Bass Guitar Gig Bag,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/812a1-ng9VL._AC_UL320_.jpg,https://www.amazon.in/Fender-FE405-Electric-Guitar-Gig/dp/B06Y28CWZL/ref=sr_1_1603?qid=1679133193&s=musical-instruments&sr=1-1603,4.5,"1,147",,
"Foiltech Sheet Music Stand-Metal Professional Portable Perforated Notation Stand,Folding Adjustable Holder,Sturdy suitable...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613W7RzIX1L._AC_UL320_.jpg,https://www.amazon.in/Foiltech-Stand-Metal-Professional-Perforated-Adjustable/dp/B0BP9PY7L6/ref=sr_1_1604?qid=1679133193&s=musical-instruments&sr=1-1604,,,"₹1,150","₹1,990"
Bajaao Professional balanced Speaker Cables - Black - 10M / 32ft,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61eGNM7LWJL._AC_UL320_.jpg,https://www.amazon.in/Bajaao-Speakon-2x1-5mm-Speaker-Cables/dp/B08WJBR2P8/ref=sr_1_1605?qid=1679133193&s=musical-instruments&sr=1-1605,4.7,7,"₹1,199","₹1,799"
Sarfuddin Flutes C Sharp Medium 18 Inches Right Handed Bamboo Flute Bansuri Tuned 440hz,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61xajTCZnkL._AC_UL320_.jpg,https://www.amazon.in/Sarfuddin-Flutes-Medium-Inches-Bansuri/dp/B076X5DVZ2/ref=sr_1_1606?qid=1679133193&s=musical-instruments&sr=1-1606,4.3,80,"₹1,599","₹1,800"
"Yamaha F280 Acoustic sprucewood Guitar Dreadnought With Mexa Guitar Bag, Belt, String Set, Plectrums & Guitar StAnd (Tsb)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lOLLkYyIL._AC_UL320_.jpg,https://www.amazon.in/Yamaha-F280-Acoustic-Dreadnought-Plectrum/dp/B08VN2V5V3/ref=sr_1_1607?qid=1679133193&s=musical-instruments&sr=1-1607,4.0,28,"₹8,880","₹9,999"
"Keyboard Cover For Yamaha Psr- E363, E463, E373, E473, I400, I425, I455, I500 61 Keys Padded Quality","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51K2QIRQpQL._AC_UL320_.jpg,https://www.amazon.in/Carry-bag-Yamaha-PSR-E263/dp/B089Q49TFX/ref=sr_1_1608?qid=1679133193&s=musical-instruments&sr=1-1608,5.0,1,₹690,₹899
"Shiv'z Muzic Flute, C SHARP medium, BUDGET Bansuri, LEFT HAND 18.5 inches (with Written Manual & Bag)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71EF0yvfzHL._AC_UL320_.jpg,https://www.amazon.in/Shivz-Muzic-medium-Bansuri-Written/dp/B08F2ND824/ref=sr_1_1609?qid=1679133193&s=musical-instruments&sr=1-1609,4.0,38,₹719,₹999
"New 5 Pin MIDI/DIN Cable 3 Feet (91.4CM, Blue, Red, Yellow Cable)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71StJZ4G7iL._AC_UL320_.jpg,https://www.amazon.in/New-MIDI-Cable-Feet-91-4CM/dp/B07NNVYBLC/ref=sr_1_1610?qid=1679133193&s=musical-instruments&sr=1-1610,3.9,103,₹349,₹425
"Jim Dunlop PVP101 Pick Pack, Assorted, Light/Medium, 12/Player's Pack","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71iJdZGl65L._AC_UL320_.jpg,https://www.amazon.in/Jim-Dunlop-Pick-Variety-Pack/dp/B0055V7UR0/ref=sr_1_1611?qid=1679133193&s=musical-instruments&sr=1-1611,4.7,"8,148","₹1,347","₹3,700"
HKeCart USB Guitar Interface Link Cable for PC/Mac Computer Recording and a 1/4-Inch / 3.5mm Adapter,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61SPXZG4DtS._AC_UL320_.jpg,https://www.amazon.in/HKeCart-Interface-Computer-Recording-Adapter/dp/B07L1XN3RS/ref=sr_1_1612?qid=1679133193&s=musical-instruments&sr=1-1612,3.3,5,₹796,"₹1,499"
"Sonic Plumber Black and Gold 3.5mm (1/8 inches) EP Stereo to Twin XLR Male Interconnect Cable with Cable Tie for Monitor, ...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71aIQsDgeAS._AC_UL320_.jpg,https://www.amazon.in/Sonic-Plumber-Black-Stereo-Interconnect/dp/B083CQKPNR/ref=sr_1_1613?qid=1679133193&s=musical-instruments&sr=1-1613,4.4,41,₹899,"₹1,199"
Alice Self Adhesive Acoustic Celluloid Guitar Pickguard Scratch Plate Pick Guard,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51+zr+9K76S._AC_UL320_.jpg,https://www.amazon.in/Alice-Self-Adhesive-Celluloid-Pickguard/dp/B096XWJWKS/ref=sr_1_1614?qid=1679133193&s=musical-instruments&sr=1-1614,4.0,83,₹199,₹399
D'Addario EXL116 Nickel Wound 11-52 Medium Electric Guitar Strings,"tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/81TVPydlc6L._AC_UL320_.jpg,https://www.amazon.in/DAddario-EXL116-Nickel-Electric-Strings/dp/B000H28INW/ref=sr_1_1612_mod_primary_new?qid=1679133194&s=musical-instruments&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1612,4.5,"4,275",₹620,₹630
"D'Addario EXL110 Nickel Wound Electric Guitar Strings, Regular Light, 10-46 (2 Pack)","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/71tRj8h-Z-L._AC_UL320_.jpg,https://www.amazon.in/DAddario-EXL110-Electric-Strings-Regular/dp/B074Y2SWR2/ref=sr_1_1613_mod_primary_new?qid=1679133194&s=musical-instruments&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1613,4.2,94,₹770,"₹1,200"
"MY - STANDS MIR-SA Floor Microphone Stand with Heavy duty die cast round Base & fixed length boom, One point quick turn he...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/61N9z8ZqJKL._AC_UL320_.jpg,https://www.amazon.in/MY-Microphone-Aluminium-Adjustment-Construction/dp/B08DLTFYWT/ref=sr_1_1614?qid=1679133194&s=musical-instruments&sr=1-1614,4.1,101,"₹2,300","₹2,999"
"LG OK55 500W, for Karaoke Playback, Recording, Echo Effects and Vocal Effects, DJ Effects, DJ Wheel, DJ Loop, Party Thrust...","tv, audio & cameras",Musical Instruments & Professional Audio,https://m.media-amazon.com/images/I/41dCUSZjN3L._AC_UL320_.jpg,https://www.amazon.in/LG-X-Boom-OK55-Audio-System/dp/B07F27LJDF/ref=sr_1_1615?qid=1679133194&s=musical-instruments&sr=1-1615,4.0,114,"₹26,990","₹29,990"
